epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
181,8956.36,0.73695,0.87249,1.13683,0.9332,0.93172,0.97812,0.88497,0.50779,0.4079,0.95926,0.0077725,0.0077725,0.0077725
182,9005.76,0.73509,0.88716,1.13572,0.92636,0.91849,0.97368,0.89218,0.49957,0.3963,0.95096,0.00776013,0.00776013,0.00776013
183,9055.2,0.71522,0.84741,1.12145,0.92953,0.91177,0.97328,0.8911,0.50316,0.40687,0.95606,0.00774775,0.00774775,0.00774775
184,9104.74,0.71303,0.86703,1.12565,0.93757,0.93317,0.96911,0.88137,0.50213,0.38191,0.95333,0.00773538,0.00773538,0.00773538
185,9154.03,0.7185,0.8594,1.12865,0.95148,0.9219,0.97337,0.88949,0.483,0.36652,0.94154,0.007723,0.007723,0.007723
186,9203.36,0.71683,0.85296,1.12412,0.95715,0.91576,0.96816,0.8802,0.50093,0.37984,0.95516,0.00771063,0.00771063,0.00771063
187,9252.86,0.69889,0.84652,1.11118,0.96054,0.91165,0.97094,0.88148,0.49278,0.3788,0.94218,0.00769825,0.00769825,0.00769825
188,9302.26,0.72017,0.86749,1.13095,0.94906,0.90163,0.96539,0.89447,0.47915,0.3994,0.94299,0.00768587,0.00768587,0.00768587
189,9351.9,0.70633,0.83549,1.11577,0.93531,0.90435,0.96966,0.89365,0.47105,0.3878,0.93335,0.0076735,0.0076735,0.0076735
190,9401.43,0.71488,0.83862,1.12054,0.95149,0.91931,0.96809,0.88985,0.48077,0.38877,0.93351,0.00766113,0.00766113,0.00766113
191,9450.69,0.71713,0.86246,1.11738,0.95376,0.91755,0.97029,0.88394,0.49464,0.3709,0.94909,0.00764875,0.00764875,0.00764875
192,9500.1,0.71931,0.86147,1.12771,0.95563,0.91143,0.9759,0.89085,0.48593,0.38153,0.94443,0.00763637,0.00763637,0.00763637
193,9549.63,0.69196,0.8274,1.10983,0.94862,0.89477,0.97069,0.89086,0.47263,0.40806,0.93818,0.007624,0.007624,0.007624
194,9598.98,0.71603,0.84848,1.13189,0.94485,0.9209,0.97103,0.89513,0.48956,0.40736,0.94919,0.00761163,0.00761163,0.00761163
195,9648.52,0.71014,0.8311,1.1178,0.90939,0.93543,0.96929,0.88804,0.50126,0.40312,0.9591,0.00759925,0.00759925,0.00759925
196,9697.94,0.70117,0.81036,1.10829,0.92587,0.92324,0.96496,0.88164,0.49191,0.39881,0.95094,0.00758687,0.00758687,0.00758687
197,9747.11,0.71133,0.83932,1.11661,0.95901,0.89473,0.96728,0.89185,0.48174,0.3949,0.94377,0.0075745,0.0075745,0.0075745
198,9796.58,0.70047,0.8401,1.117,0.9204,0.92173,0.96288,0.88612,0.4839,0.41935,0.9417,0.00756213,0.00756213,0.00756213
199,9846.04,0.71373,0.83911,1.12569,0.94035,0.88623,0.96456,0.89445,0.47822,0.40526,0.94201,0.00754975,0.00754975,0.00754975
200,9895.31,0.70932,0.8468,1.11915,0.95763,0.91601,0.96882,0.88911,0.48042,0.36693,0.9402,0.00753737,0.00753737,0.00753737
201,9944.91,0.70975,0.82208,1.11911,0.9249,0.92079,0.96743,0.8818,0.47959,0.39228,0.94035,0.007525,0.007525,0.007525
202,9994.35,0.68465,0.80427,1.10177,0.96667,0.90878,0.96716,0.88997,0.48835,0.38347,0.9494,0.00751263,0.00751263,0.00751263
203,10043.5,0.7097,0.82387,1.1189,0.97096,0.90273,0.96837,0.88599,0.48019,0.3953,0.94553,0.00750025,0.00750025,0.00750025
204,10093.1,0.7117,0.84036,1.12148,0.9571,0.92075,0.97077,0.89416,0.47549,0.37493,0.94264,0.00748788,0.00748788,0.00748788
205,10142.5,0.69977,0.80361,1.1128,0.93075,0.91412,0.96798,0.88718,0.48599,0.38266,0.94543,0.0074755,0.0074755,0.0074755
206,10191.8,0.69014,0.79107,1.11305,0.94711,0.89432,0.96484,0.89103,0.49227,0.38942,0.94663,0.00746313,0.00746313,0.00746313
207,10241.4,0.69942,0.8094,1.11073,0.93496,0.90605,0.96277,0.88994,0.48248,0.41151,0.946,0.00745075,0.00745075,0.00745075
208,10290.8,0.70662,0.83562,1.11732,0.93194,0.92113,0.96414,0.88575,0.48769,0.39166,0.95135,0.00743837,0.00743837,0.00743837
209,10340,0.69986,0.78218,1.10159,0.95626,0.8925,0.96396,0.89092,0.48603,0.38586,0.94694,0.007426,0.007426,0.007426
210,10389.7,0.69581,0.79331,1.11156,0.95238,0.88993,0.96295,0.8889,0.47855,0.40718,0.94731,0.00741363,0.00741363,0.00741363
211,10439.1,0.69032,0.81639,1.1042,0.92137,0.92803,0.96888,0.88934,0.4823,0.37712,0.95113,0.00740125,0.00740125,0.00740125
212,10488.4,0.68474,0.79911,1.10165,0.95388,0.87785,0.96148,0.8892,0.47783,0.40888,0.94722,0.00738888,0.00738888,0.00738888
213,10537.8,0.70409,0.8525,1.11689,0.94307,0.89312,0.96027,0.87962,0.48601,0.40544,0.94953,0.0073765,0.0073765,0.0073765
214,10586.9,0.68299,0.8306,1.11293,0.94161,0.89088,0.96566,0.88859,0.47949,0.39891,0.94946,0.00736413,0.00736413,0.00736413
215,10636,0.68413,0.78762,1.10547,0.92179,0.90207,0.96653,0.89065,0.48655,0.40311,0.95079,0.00735175,0.00735175,0.00735175
216,10685.4,0.69242,0.80943,1.10577,0.9498,0.90773,0.97229,0.89357,0.47743,0.37693,0.94072,0.00733937,0.00733937,0.00733937
217,10734.7,0.68483,0.80553,1.10342,0.94452,0.90815,0.96932,0.89622,0.47079,0.37374,0.93703,0.007327,0.007327,0.007327
218,10783.9,0.67447,0.78369,1.0996,0.9262,0.93168,0.97011,0.88781,0.48116,0.36744,0.94646,0.00731462,0.00731462,0.00731462
219,10833.3,0.69387,0.81101,1.11004,0.94188,0.91966,0.96683,0.87925,0.49524,0.38708,0.9557,0.00730225,0.00730225,0.00730225
220,10882.6,0.68319,0.80851,1.10231,0.93879,0.93258,0.97037,0.88167,0.4928,0.3849,0.95218,0.00728988,0.00728988,0.00728988
221,10931.7,0.69961,0.80551,1.10284,0.95239,0.90872,0.96654,0.88936,0.48869,0.38531,0.94889,0.0072775,0.0072775,0.0072775
222,10981.1,0.68618,0.77457,1.10356,0.93542,0.90756,0.9661,0.89042,0.46588,0.38496,0.93636,0.00726512,0.00726512,0.00726512
223,11030.5,0.69758,0.79908,1.10717,0.90524,0.93032,0.962,0.89148,0.46353,0.39596,0.93326,0.00725275,0.00725275,0.00725275
224,11079.7,0.68499,0.80963,1.1071,0.92955,0.93213,0.96727,0.89715,0.45746,0.37528,0.92649,0.00724038,0.00724038,0.00724038
225,11129.1,0.68836,0.78188,1.10802,0.91672,0.94257,0.96617,0.89243,0.45332,0.38265,0.92102,0.007228,0.007228,0.007228
226,11178.5,0.68496,0.77407,1.09343,0.92531,0.92275,0.96885,0.89635,0.45458,0.39538,0.92334,0.00721562,0.00721562,0.00721562
227,11227.9,0.68221,0.78618,1.10784,0.93843,0.92068,0.96844,0.89691,0.45061,0.38745,0.9174,0.00720325,0.00720325,0.00720325
228,11277.4,0.67191,0.76945,1.10167,0.92952,0.9238,0.96837,0.89743,0.45398,0.37496,0.92152,0.00719088,0.00719088,0.00719088
229,11326.8,0.71174,0.81126,1.11382,0.93459,0.93219,0.96554,0.89718,0.45578,0.36752,0.92333,0.0071785,0.0071785,0.0071785
230,11376,0.6845,0.7807,1.1059,0.9316,0.9162,0.96658,0.8909,0.46703,0.3929,0.92974,0.00716612,0.00716612,0.00716612
231,11425.4,0.6855,0.78554,1.10823,0.93477,0.92761,0.96643,0.89327,0.45982,0.37295,0.92504,0.00715375,0.00715375,0.00715375
232,11474.7,0.69024,0.79172,1.10806,0.95271,0.92101,0.96694,0.89203,0.46018,0.36776,0.92989,0.00714138,0.00714138,0.00714138
233,11524,0.68445,0.77484,1.0997,0.92747,0.92935,0.96698,0.89502,0.47409,0.3885,0.93317,0.007129,0.007129,0.007129
234,11573.3,0.69754,0.77658,1.10891,0.94017,0.91596,0.96677,0.89375,0.465,0.38933,0.92739,0.00711662,0.00711662,0.00711662
235,11622.6,0.69468,0.81144,1.11035,0.94561,0.90538,0.96055,0.88856,0.46395,0.39045,0.92771,0.00710425,0.00710425,0.00710425
236,11671.8,0.67002,0.78353,1.10187,0.94062,0.90669,0.96237,0.8884,0.47625,0.38658,0.93223,0.00709188,0.00709188,0.00709188
237,11721.1,0.68463,0.7783,1.10768,0.93639,0.91082,0.95995,0.88617,0.4689,0.39125,0.92978,0.0070795,0.0070795,0.0070795
238,11770.4,0.67926,0.76913,1.10155,0.93999,0.90745,0.96637,0.88991,0.46105,0.37547,0.93268,0.00706712,0.00706712,0.00706712
239,11819.7,0.66922,0.77934,1.09954,0.9558,0.91799,0.96914,0.89264,0.46657,0.36371,0.92973,0.00705475,0.00705475,0.00705475
240,11869.1,0.67491,0.76316,1.09622,0.95066,0.92768,0.9696,0.89852,0.46501,0.35385,0.92802,0.00704238,0.00704238,0.00704238
241,11918.5,0.68118,0.79518,1.10469,0.92472,0.94645,0.97369,0.90034,0.45949,0.34104,0.92502,0.00703,0.00703,0.00703
242,11967.7,0.66814,0.76897,1.09801,0.94883,0.90709,0.97169,0.89114,0.45711,0.35062,0.92291,0.00701762,0.00701762,0.00701762
243,12017,0.68192,0.775,1.10914,0.93938,0.88576,0.96797,0.88501,0.46001,0.38133,0.92379,0.00700525,0.00700525,0.00700525
244,12066.4,0.68992,0.75989,1.1046,0.89863,0.91999,0.9696,0.89698,0.45199,0.37689,0.92461,0.00699288,0.00699288,0.00699288
245,12115.8,0.68303,0.78487,1.10281,0.93448,0.88526,0.95753,0.89132,0.45836,0.38145,0.9255,0.0069805,0.0069805,0.0069805
246,12165.2,0.6638,0.76834,1.08651,0.92696,0.90966,0.96472,0.88825,0.46046,0.38517,0.92492,0.00696812,0.00696812,0.00696812
247,12214.6,0.649,0.76034,1.08821,0.95047,0.89051,0.9713,0.89318,0.4579,0.37747,0.92001,0.00695575,0.00695575,0.00695575
248,12263.9,0.66542,0.76786,1.09121,0.95216,0.90315,0.97166,0.90025,0.46424,0.37201,0.9223,0.00694337,0.00694337,0.00694337
249,12313.3,0.67694,0.78872,1.1004,0.93126,0.92195,0.9704,0.89249,0.45948,0.37214,0.9236,0.006931,0.006931,0.006931
250,12362.7,0.65825,0.75219,1.08919,0.92304,0.92619,0.96874,0.89402,0.47161,0.36285,0.93295,0.00691862,0.00691862,0.00691862
251,12412.1,0.66059,0.77822,1.09565,0.95577,0.91441,0.9655,0.89717,0.4572,0.38006,0.9281,0.00690625,0.00690625,0.00690625
252,12461.6,0.67193,0.79051,1.10121,0.94957,0.91727,0.96456,0.88893,0.45413,0.37349,0.92768,0.00689388,0.00689388,0.00689388
253,12510.8,0.6662,0.75164,1.09874,0.9503,0.91876,0.96467,0.88942,0.46631,0.38114,0.92786,0.0068815,0.0068815,0.0068815
254,12560.1,0.67141,0.76719,1.09356,0.93827,0.9371,0.96746,0.89033,0.46295,0.36165,0.92422,0.00686913,0.00686913,0.00686913
255,12609.5,0.66423,0.7747,1.10006,0.93501,0.94497,0.97029,0.89271,0.46288,0.35681,0.92521,0.00685675,0.00685675,0.00685675
256,12658.7,0.66799,0.75983,1.09734,0.94119,0.93603,0.97132,0.89203,0.47148,0.36522,0.93025,0.00684438,0.00684438,0.00684438
257,12708.1,0.68112,0.77288,1.09995,0.94199,0.93757,0.96875,0.88599,0.47544,0.36463,0.93564,0.006832,0.006832,0.006832
258,12757.5,0.65584,0.73251,1.08573,0.95354,0.9186,0.96699,0.89212,0.47886,0.36565,0.94031,0.00681962,0.00681962,0.00681962
259,12806.7,0.66523,0.73559,1.09436,0.95775,0.92335,0.96888,0.89435,0.47802,0.3517,0.93861,0.00680725,0.00680725,0.00680725
260,12855.9,0.67257,0.76267,1.09929,0.96073,0.92634,0.96838,0.89117,0.47763,0.3444,0.93953,0.00679488,0.00679488,0.00679488
261,12905.2,0.65581,0.73441,1.08582,0.92409,0.9433,0.96786,0.88941,0.47511,0.35402,0.93964,0.0067825,0.0067825,0.0067825
262,12954.5,0.65776,0.75381,1.09541,0.95017,0.92255,0.96647,0.8912,0.47155,0.3551,0.93683,0.00677013,0.00677013,0.00677013
263,13003.8,0.65224,0.75163,1.08632,0.94855,0.92854,0.96672,0.89332,0.47079,0.36233,0.93461,0.00675775,0.00675775,0.00675775
264,13053.1,0.65438,0.72019,1.08588,0.94945,0.91791,0.9666,0.89469,0.46975,0.3688,0.93535,0.00674538,0.00674538,0.00674538
265,13102.3,0.65229,0.74195,1.08772,0.94385,0.91812,0.96879,0.89054,0.47511,0.35992,0.93924,0.006733,0.006733,0.006733
266,13151.5,0.66003,0.73642,1.08754,0.93602,0.92567,0.96724,0.88687,0.47451,0.36333,0.93823,0.00672063,0.00672063,0.00672063
267,13200.9,0.65447,0.72588,1.08856,0.94646,0.91057,0.96905,0.8894,0.47002,0.35573,0.93274,0.00670825,0.00670825,0.00670825
268,13250,0.65225,0.73714,1.08443,0.93861,0.91658,0.96817,0.89869,0.46327,0.36282,0.92839,0.00669588,0.00669588,0.00669588
269,13299.2,0.65462,0.73496,1.08161,0.95866,0.90936,0.96644,0.89788,0.46053,0.35748,0.9264,0.0066835,0.0066835,0.0066835
270,13348.4,0.65144,0.73924,1.08688,0.96122,0.90948,0.96699,0.89451,0.46523,0.36554,0.92926,0.00667113,0.00667113,0.00667113
271,13397.5,0.65423,0.73068,1.08366,0.95554,0.90248,0.96558,0.8893,0.46537,0.3803,0.92977,0.00665875,0.00665875,0.00665875
272,13446.8,0.65183,0.72092,1.08489,0.94943,0.89867,0.95999,0.89026,0.46139,0.39021,0.92888,0.00664638,0.00664638,0.00664638
273,13496.1,0.6515,0.7395,1.09284,0.94848,0.89857,0.96205,0.89316,0.45936,0.39427,0.92502,0.006634,0.006634,0.006634
274,13545.3,0.66293,0.74319,1.09332,0.95146,0.90431,0.96328,0.89168,0.45905,0.36813,0.92291,0.00662162,0.00662162,0.00662162
275,13594.7,0.6666,0.73677,1.0954,0.95017,0.89848,0.96321,0.88709,0.4655,0.35797,0.92521,0.00660925,0.00660925,0.00660925
276,13644,0.64637,0.73547,1.08407,0.94714,0.88862,0.9643,0.88916,0.47018,0.36603,0.92532,0.00659688,0.00659688,0.00659688
277,13693.1,0.65694,0.73814,1.08688,0.94871,0.89433,0.964,0.89096,0.46999,0.36309,0.92652,0.0065845,0.0065845,0.0065845
278,13742.3,0.6599,0.72549,1.08776,0.94497,0.90606,0.969,0.89283,0.47177,0.37316,0.92459,0.00657213,0.00657213,0.00657213
279,13791.6,0.65748,0.73482,1.08659,0.94409,0.9028,0.96793,0.89441,0.46344,0.37395,0.92141,0.00655975,0.00655975,0.00655975
280,13840.8,0.65124,0.72779,1.08363,0.94665,0.90708,0.96787,0.89209,0.46216,0.3737,0.92168,0.00654738,0.00654738,0.00654738
281,13890.3,0.66222,0.74011,1.09437,0.95173,0.91104,0.96917,0.896,0.45936,0.36825,0.92203,0.006535,0.006535,0.006535
282,13939.7,0.64485,0.73194,1.08242,0.95597,0.91182,0.96621,0.88905,0.45615,0.37223,0.9209,0.00652262,0.00652262,0.00652262
283,13988.8,0.64919,0.72084,1.08356,0.94692,0.91356,0.96453,0.89063,0.45948,0.3669,0.92508,0.00651025,0.00651025,0.00651025
284,14038.5,0.64121,0.7118,1.08125,0.95217,0.91654,0.96948,0.89624,0.45787,0.3534,0.92398,0.00649788,0.00649788,0.00649788
285,14087.8,0.65024,0.72441,1.08155,0.95111,0.92236,0.97005,0.89378,0.45924,0.35158,0.92048,0.0064855,0.0064855,0.0064855
286,14137.2,0.64884,0.72202,1.08882,0.95179,0.93407,0.97052,0.89722,0.4567,0.34263,0.9183,0.00647313,0.00647313,0.00647313
287,14186.7,0.65519,0.75277,1.09102,0.95602,0.92954,0.96898,0.89248,0.45527,0.3486,0.91741,0.00646075,0.00646075,0.00646075
288,14235.9,0.65316,0.74055,1.09174,0.95808,0.92266,0.96757,0.89319,0.45371,0.34853,0.9157,0.00644837,0.00644837,0.00644837
289,14285,0.65875,0.74978,1.09243,0.95332,0.93065,0.9681,0.89145,0.45877,0.34662,0.91773,0.006436,0.006436,0.006436
290,14334.4,0.64358,0.71633,1.08824,0.95383,0.92,0.96834,0.89072,0.45978,0.35666,0.91987,0.00642362,0.00642362,0.00642362
291,14383.7,0.64944,0.73142,1.0841,0.94941,0.91461,0.96927,0.89354,0.46049,0.37474,0.92394,0.00641125,0.00641125,0.00641125
292,14432.8,0.63615,0.71936,1.08071,0.94878,0.91012,0.96916,0.89113,0.4589,0.37257,0.92454,0.00639887,0.00639887,0.00639887
293,14482.2,0.65371,0.72413,1.08985,0.94592,0.91383,0.96911,0.89335,0.45949,0.36636,0.92564,0.0063865,0.0063865,0.0063865
294,14531.7,0.64734,0.73582,1.08427,0.94865,0.91668,0.96846,0.89224,0.46354,0.35845,0.93043,0.00637413,0.00637413,0.00637413
295,14581.7,0.64623,0.71544,1.08901,0.9519,0.90947,0.9688,0.88902,0.45904,0.35761,0.92875,0.00636175,0.00636175,0.00636175
296,14633.4,0.63992,0.7157,1.08456,0.94787,0.90865,0.96524,0.88879,0.4627,0.36442,0.92899,0.00634937,0.00634937,0.00634937
297,14687.3,0.64007,0.72655,1.07464,0.94183,0.90861,0.96532,0.88967,0.4648,0.37155,0.92998,0.006337,0.006337,0.006337
298,14736.6,0.64449,0.71328,1.08288,0.94508,0.9174,0.96755,0.89005,0.46527,0.36938,0.93033,0.00632462,0.00632462,0.00632462
299,14785.9,0.63784,0.7093,1.07436,0.94336,0.91637,0.96672,0.8855,0.46242,0.3685,0.92799,0.00631225,0.00631225,0.00631225
300,14835.1,0.64587,0.70432,1.08179,0.94556,0.91652,0.96391,0.88471,0.46549,0.36665,0.92837,0.00629987,0.00629987,0.00629987
301,14883.9,0.64908,0.72148,1.09275,0.95054,0.91796,0.97103,0.89315,0.46432,0.355,0.92662,0.0062875,0.0062875,0.0062875
302,14933.2,0.63776,0.67851,1.07425,0.95294,0.92091,0.96998,0.88924,0.46214,0.34591,0.92585,0.00627513,0.00627513,0.00627513
303,14982.3,0.62511,0.67634,1.06445,0.95784,0.917,0.96974,0.88845,0.46235,0.34555,0.92649,0.00626275,0.00626275,0.00626275
304,15031.2,0.62862,0.68706,1.07178,0.9497,0.91859,0.9689,0.8894,0.46202,0.35052,0.9266,0.00625038,0.00625038,0.00625038
305,15080.4,0.63806,0.71294,1.07965,0.9405,0.92077,0.96833,0.89143,0.46182,0.3537,0.92572,0.006238,0.006238,0.006238
306,15129.5,0.63806,0.71372,1.07573,0.94247,0.9167,0.96817,0.89264,0.46013,0.35854,0.9219,0.00622563,0.00622563,0.00622563
307,15178.5,0.63839,0.6944,1.08049,0.94191,0.90833,0.96644,0.89485,0.45433,0.35713,0.91606,0.00621325,0.00621325,0.00621325
308,15227.6,0.63372,0.69616,1.08077,0.94907,0.90426,0.96574,0.891,0.45321,0.34566,0.91319,0.00620088,0.00620088,0.00620088
309,15276.7,0.64171,0.70846,1.08513,0.94995,0.90896,0.96922,0.89559,0.45534,0.34414,0.91505,0.0061885,0.0061885,0.0061885
310,15325.7,0.63675,0.70433,1.08892,0.947,0.908,0.96927,0.89354,0.45206,0.34954,0.9141,0.00617613,0.00617613,0.00617613
311,15374.8,0.63403,0.68649,1.07363,0.95333,0.91151,0.97216,0.89432,0.45334,0.34924,0.91499,0.00616375,0.00616375,0.00616375
312,15423.7,0.63192,0.71464,1.07981,0.94986,0.91079,0.97064,0.89695,0.45375,0.35089,0.91574,0.00615138,0.00615138,0.00615138
313,15472.7,0.63802,0.70511,1.07861,0.93934,0.91734,0.97019,0.89699,0.45702,0.35016,0.91809,0.006139,0.006139,0.006139
314,15521.7,0.63467,0.68642,1.0808,0.94406,0.90253,0.96954,0.89541,0.45529,0.35167,0.91861,0.00612663,0.00612663,0.00612663
315,15570.7,0.6214,0.68967,1.07244,0.95454,0.89294,0.96947,0.89869,0.45063,0.34805,0.91545,0.00611425,0.00611425,0.00611425
316,15619.8,0.63443,0.69983,1.08008,0.9542,0.8918,0.96788,0.89667,0.44921,0.34594,0.91527,0.00610187,0.00610187,0.00610187
317,15669.1,0.63724,0.69459,1.0758,0.94295,0.91054,0.96837,0.89741,0.45015,0.35383,0.91538,0.0060895,0.0060895,0.0060895
318,15718.1,0.62327,0.70002,1.0768,0.94247,0.91467,0.96767,0.89641,0.45001,0.35972,0.91594,0.00607713,0.00607713,0.00607713
319,15767.5,0.6219,0.69876,1.0753,0.93252,0.91782,0.96883,0.89661,0.4538,0.36065,0.91933,0.00606475,0.00606475,0.00606475
320,15816.9,0.63093,0.69425,1.07895,0.93163,0.9235,0.96923,0.89938,0.45439,0.35565,0.92237,0.00605238,0.00605238,0.00605238
321,15866.3,0.62566,0.6882,1.07067,0.93491,0.92013,0.96809,0.89691,0.45343,0.3505,0.92133,0.00604,0.00604,0.00604
322,15915.8,0.6285,0.6909,1.07414,0.93687,0.91965,0.96886,0.89523,0.45643,0.34978,0.92172,0.00602762,0.00602762,0.00602762
323,15965.2,0.62903,0.70053,1.07777,0.94634,0.90276,0.96767,0.89255,0.45616,0.34319,0.92044,0.00601525,0.00601525,0.00601525
324,16014.4,0.62082,0.71329,1.0745,0.94621,0.90599,0.96391,0.8903,0.46405,0.33744,0.92553,0.00600287,0.00600287,0.00600287
325,16063.9,0.62787,0.69973,1.07784,0.94714,0.91667,0.96652,0.89013,0.46408,0.3377,0.92574,0.0059905,0.0059905,0.0059905
326,16113.4,0.63705,0.6841,1.07887,0.94978,0.91067,0.96548,0.89123,0.46516,0.33963,0.92698,0.00597812,0.00597812,0.00597812
327,16162.7,0.62001,0.69105,1.07057,0.95143,0.91648,0.96769,0.89302,0.46142,0.33907,0.92639,0.00596575,0.00596575,0.00596575
328,16212.2,0.61935,0.69397,1.0739,0.95525,0.91018,0.96728,0.89567,0.45783,0.33633,0.92336,0.00595338,0.00595338,0.00595338
329,16261.6,0.63662,0.69777,1.07757,0.96404,0.90083,0.96644,0.89145,0.4564,0.3322,0.92363,0.005941,0.005941,0.005941
330,16310.8,0.63761,0.66302,1.07568,0.96837,0.90073,0.96644,0.89254,0.45947,0.33167,0.92569,0.00592862,0.00592862,0.00592862
331,16360.3,0.6206,0.67296,1.07072,0.97206,0.9021,0.96725,0.89136,0.4552,0.33763,0.92278,0.00591625,0.00591625,0.00591625
332,16409.6,0.63055,0.69879,1.07292,0.97249,0.90102,0.96807,0.89208,0.45679,0.33922,0.92165,0.00590387,0.00590387,0.00590387
333,16459,0.61981,0.68333,1.06848,0.96882,0.903,0.96754,0.89038,0.45675,0.34056,0.92232,0.0058915,0.0058915,0.0058915
334,16508.5,0.62524,0.69393,1.0712,0.9533,0.91254,0.97171,0.89534,0.45673,0.34234,0.92212,0.00587912,0.00587912,0.00587912
335,16557.9,0.62435,0.69146,1.07736,0.94908,0.91425,0.97165,0.90031,0.45469,0.34538,0.92051,0.00586675,0.00586675,0.00586675
336,16607.4,0.6154,0.66077,1.0714,0.94405,0.92269,0.97185,0.89929,0.45507,0.34264,0.92132,0.00585438,0.00585438,0.00585438
337,16657.2,0.63158,0.68256,1.07386,0.94148,0.91931,0.97073,0.89766,0.45456,0.33724,0.92152,0.005842,0.005842,0.005842
338,16706.8,0.62096,0.67543,1.06925,0.94019,0.92168,0.97204,0.89915,0.45627,0.33978,0.92379,0.00582962,0.00582962,0.00582962
339,16756.3,0.61872,0.66792,1.0627,0.94663,0.92083,0.96935,0.8951,0.45823,0.34457,0.92455,0.00581725,0.00581725,0.00581725
340,16806,0.62667,0.67452,1.07365,0.95188,0.91409,0.96819,0.89006,0.46017,0.34792,0.92496,0.00580487,0.00580487,0.00580487
341,16855.3,0.61177,0.65905,1.06359,0.95528,0.91176,0.96909,0.89077,0.4561,0.34108,0.92148,0.0057925,0.0057925,0.0057925
