epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
359,19445.2,0.55188,0.62576,1.04169,0.92842,0.9077,0.96577,0.89696,0.45025,0.40486,0.93464,0.0011395,0.0011395,0.0011395
360,19503.6,0.55511,0.61338,1.04054,0.92828,0.90828,0.96422,0.89719,0.44932,0.40382,0.93379,0.00111475,0.00111475,0.00111475
361,19565.1,0.54221,0.61321,1.03904,0.92455,0.91178,0.9642,0.89783,0.44854,0.40364,0.93415,0.00109,0.00109,0.00109
362,19627.1,0.54921,0.60794,1.03604,0.92229,0.91117,0.96386,0.89819,0.44804,0.40482,0.93386,0.00106525,0.00106525,0.00106525
363,19688.4,0.54605,0.61318,1.02969,0.92223,0.91126,0.96384,0.89915,0.4471,0.40571,0.93337,0.0010405,0.0010405,0.0010405
364,19750,0.5455,0.61125,1.03573,0.9206,0.91368,0.96386,0.89617,0.44715,0.40472,0.933,0.00101575,0.00101575,0.00101575
365,19810.8,0.54397,0.59913,1.02925,0.91899,0.91478,0.96386,0.89755,0.44632,0.40357,0.93253,0.000991,0.000991,0.000991
366,19870.5,0.54662,0.60504,1.03265,0.9175,0.91564,0.9639,0.89762,0.44565,0.40466,0.93189,0.00096625,0.00096625,0.00096625
367,19930.2,0.53823,0.59489,1.02679,0.91453,0.91754,0.96247,0.89527,0.44677,0.40538,0.93221,0.0009415,0.0009415,0.0009415
368,19990.2,0.53273,0.594,1.0337,0.91331,0.92008,0.96213,0.89547,0.44841,0.40735,0.93322,0.00091675,0.00091675,0.00091675
369,20050.6,0.53066,0.5986,1.02351,0.91242,0.92213,0.96213,0.89491,0.44799,0.40684,0.93301,0.000892,0.000892,0.000892
370,20112.2,0.54447,0.61391,1.03324,0.91282,0.92305,0.96175,0.89412,0.44779,0.40815,0.93305,0.00086725,0.00086725,0.00086725
371,20172.2,0.53256,0.61274,1.03352,0.91332,0.92343,0.96115,0.89283,0.44843,0.40832,0.93339,0.0008425,0.0008425,0.0008425
372,20232.5,0.54734,0.61891,1.04236,0.91482,0.92314,0.96115,0.89371,0.44807,0.40765,0.93337,0.00081775,0.00081775,0.00081775
373,20293.9,0.52438,0.59045,1.0258,0.9144,0.924,0.96065,0.89516,0.44778,0.40649,0.9333,0.000793,0.000793,0.000793
374,20355.3,0.53574,0.58973,1.03506,0.91255,0.92583,0.96015,0.89272,0.4482,0.4048,0.93267,0.00076825,0.00076825,0.00076825
375,20413.3,0.544,0.61907,1.04325,0.91153,0.92789,0.96015,0.89299,0.44846,0.4048,0.93297,0.0007435,0.0007435,0.0007435
376,20473.8,0.53653,0.60384,1.0301,0.91326,0.92769,0.96078,0.89407,0.44799,0.40274,0.93234,0.00071875,0.00071875,0.00071875
377,20534.5,0.5467,0.60679,1.03308,0.91585,0.92646,0.96114,0.89324,0.44811,0.40075,0.93235,0.000694,0.000694,0.000694
378,20595.4,0.54263,0.59626,1.03516,0.91729,0.92638,0.96162,0.89587,0.44748,0.39845,0.93216,0.00066925,0.00066925,0.00066925
379,20656.3,0.54554,0.60136,1.03443,0.91881,0.92609,0.96158,0.8974,0.44757,0.39862,0.9324,0.0006445,0.0006445,0.0006445
380,20712.1,0.52891,0.57511,1.02359,0.91984,0.92662,0.96275,0.89878,0.44685,0.40031,0.93248,0.00061975,0.00061975,0.00061975
381,20770.5,0.52375,0.59196,1.02454,0.91959,0.92714,0.96275,0.89885,0.44699,0.4032,0.9329,0.000595,0.000595,0.000595
382,20828.1,0.5324,0.58771,1.0309,0.9194,0.92773,0.96273,0.89789,0.44732,0.40488,0.93285,0.00057025,0.00057025,0.00057025
383,20888.3,0.52428,0.59626,1.02573,0.92026,0.92755,0.9619,0.89766,0.44703,0.405,0.93245,0.0005455,0.0005455,0.0005455
384,20949.6,0.53126,0.58873,1.03443,0.92312,0.92695,0.96192,0.89829,0.44669,0.40469,0.93162,0.00052075,0.00052075,0.00052075
385,21010.1,0.52033,0.58268,1.0268,0.92526,0.92648,0.9617,0.89619,0.4467,0.40409,0.93147,0.000496,0.000496,0.000496
386,21072,0.53293,0.59146,1.03122,0.92643,0.92618,0.96172,0.89696,0.44693,0.40433,0.93145,0.00047125,0.00047125,0.00047125
387,21131.6,0.52922,0.60083,1.02942,0.9274,0.92632,0.96223,0.89723,0.44687,0.40416,0.93125,0.0004465,0.0004465,0.0004465
388,21194.5,0.52511,0.56992,1.0238,0.92746,0.92621,0.96353,0.89817,0.44721,0.40369,0.93111,0.00042175,0.00042175,0.00042175
389,21257.4,0.53838,0.57778,1.02739,0.92727,0.92602,0.96327,0.89745,0.44688,0.40395,0.93113,0.000397,0.000397,0.000397
390,21319.1,0.53157,0.59427,1.03156,0.92683,0.92589,0.96355,0.89706,0.44648,0.40412,0.93086,0.00037225,0.00037225,0.00037225
391,21395.9,0.40939,0.25107,0.95718,0.92708,0.92365,0.96534,0.89966,0.44464,0.40454,0.93039,0.0003475,0.0003475,0.0003475
392,21456.3,0.40458,0.24857,0.96136,0.92831,0.92133,0.96534,0.90102,0.44251,0.40646,0.9303,0.00032275,0.00032275,0.00032275
393,21515,0.39735,0.24479,0.94567,0.92844,0.92,0.96489,0.90134,0.44162,0.40674,0.93067,0.000298,0.000298,0.000298
394,21577.3,0.39471,0.24401,0.94028,0.92793,0.91893,0.96553,0.90202,0.44068,0.40896,0.93086,0.00027325,0.00027325,0.00027325
395,21637.3,0.39157,0.24086,0.94929,0.92865,0.91646,0.96491,0.90005,0.44036,0.40959,0.93144,0.0002485,0.0002485,0.0002485
396,21696.7,0.38336,0.2383,0.93979,0.92974,0.9137,0.96503,0.90027,0.44054,0.40915,0.93205,0.00022375,0.00022375,0.00022375
397,21756.2,0.39194,0.23775,0.94073,0.93109,0.91237,0.96465,0.9004,0.44026,0.40882,0.93222,0.000199,0.000199,0.000199
398,21817.2,0.37556,0.23517,0.93336,0.93011,0.91243,0.96465,0.90048,0.44021,0.40895,0.93249,0.00017425,0.00017425,0.00017425
399,21875.7,0.3785,0.23383,0.92943,0.92914,0.91275,0.96465,0.90157,0.44007,0.40875,0.93263,0.0001495,0.0001495,0.0001495
400,21932.7,0.38134,0.23462,0.93614,0.93596,0.90491,0.96383,0.90107,0.43981,0.40852,0.93291,0.00012475,0.00012475,0.00012475
